user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
524961,1,5/18/2023,onboarded,annual,5/18/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525020,1,5/18/2023,onboarded,annual,5/18/2023,Bangladesh,youtube,I want to become a data scientist.,Data analysis and data visualization
525021,1,5/18/2023,onboarded,annual,5/18/2023,Philippines,facebook,I want to become a data scientist.,Data analysis and data visualization
525039,1,5/18/2023,not-onboarded,annual,NULL,NULL,other,NULL,NULL
525044,1,5/18/2023,onboarded,monthly,5/18/2023,India,friend,I want to earn a higher salary.,Business analysis
525069,1,5/18/2023,onboarded,annual,5/18/2023,Singapore,youtube,I want to improve my data skills.,Introduction to the world of data and data science
525084,1,5/18/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525096,1,5/18/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525117,1,5/18/2023,onboarded,annual,5/18/2023,Netherlands,instagram,I want to earn a higher salary.,Business analysis
525135,1,5/18/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525137,1,5/18/2023,onboarded,annual,5/18/2023,Australia,facebook,I want to become a data scientist.,Data analysis and data visualization
525139,0,5/18/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
525162,1,5/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525177,1,5/19/2023,onboarded,annual,5/19/2023,Pakistan,instagram,NULL,Introduction to the world of data and data science
525189,1,5/19/2023,onboarded,annual,5/19/2023,Canada,facebook,NULL,Introduction to the world of data and data science
525191,1,5/19/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
525198,1,5/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525207,1,5/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525238,1,5/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525247,1,5/19/2023,onboarded,annual,5/19/2023,Uganda,friend,I want to become a data scientist.,Data analysis and data visualization
525263,1,5/19/2023,onboarded,annual,5/19/2023,India,google,NULL,Introduction to the world of data and data science
525274,1,5/19/2023,onboarded,annual,5/19/2023,India,google,I want to improve my data skills.,Introduction to the world of data and data science
525304,1,5/19/2023,onboarded,annual,5/19/2023,Algeria,friend,NULL,Introduction to the world of data and data science
525313,1,5/19/2023,onboarded,annual,5/19/2023,Turkey,instagram,I want to join an industry-leading company.,Machine and deep learning
525316,1,5/19/2023,onboarded,annual,5/19/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525321,1,5/19/2023,onboarded,monthly,5/19/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
525322,1,5/19/2023,onboarded,annual,5/19/2023,United States of America,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525327,1,5/19/2023,onboarded,annual,5/30/2023,Germany,instagram,I want to join an industry-leading company.,Machine and deep learning
525332,1,5/19/2023,onboarded,annual,6/17/2023,Switzerland,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
525334,1,5/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525336,1,5/19/2023,onboarded,annual,5/19/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
525340,1,5/19/2023,onboarded,annual,5/19/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
525352,1,5/20/2023,onboarded,annual,5/20/2023,Nigeria,youtube,NULL,Introduction to the world of data and data science
525357,1,5/20/2023,onboarded,annual,5/20/2023,United States of America,friend,I want to earn a higher salary.,Business analysis
525363,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525386,1,5/20/2023,onboarded,annual,5/20/2023,Australia,youtube,I want to improve my data skills.,Introduction to the world of data and data science
525387,1,5/20/2023,onboarded,annual,5/20/2023,India,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
525417,1,5/20/2023,onboarded,annual,5/20/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525419,1,5/20/2023,onboarded,annual,5/20/2023,France,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
525425,1,5/20/2023,onboarded,annual,5/20/2023,Philippines,facebook,I want to become a data scientist.,Data analysis and data visualization
525426,1,5/20/2023,onboarded,annual,5/20/2023,France,friend,I want to earn a higher salary.,Business analysis
525432,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525433,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525447,1,5/20/2023,onboarded,annual,5/20/2023,United Kingdom,other,NULL,Introduction to the world of data and data science
525450,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525464,1,5/20/2023,onboarded,annual,5/20/2023,Austria,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525466,1,5/20/2023,onboarded,annual,5/31/2023,India,youtube,NULL,Introduction to the world of data and data science
525469,1,5/20/2023,onboarded,annual,5/20/2023,Italy,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525471,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525478,1,5/20/2023,onboarded,monthly,5/20/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
525479,1,5/20/2023,onboarded,annual,5/20/2023,Singapore,youtube,I want to join an industry-leading company.,Machine and deep learning
525504,1,5/20/2023,onboarded,annual,5/22/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
525514,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525517,1,5/20/2023,onboarded,annual,5/20/2023,United Kingdom,linkedin,I want to become a data scientist.,Data analysis and data visualization
525530,1,5/20/2023,onboarded,annual,5/20/2023,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525532,1,5/20/2023,onboarded,annual,5/20/2023,India,youtube,NULL,Introduction to the world of data and data science
525548,1,5/20/2023,onboarded,annual,5/20/2023,Qatar,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525564,1,5/20/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525573,1,5/21/2023,onboarded,annual,5/21/2023,Australia,google,I want to improve my data skills.,Introduction to the world of data and data science
525642,1,5/21/2023,onboarded,annual,5/21/2023,Pakistan,facebook,NULL,Introduction to the world of data and data science
525656,1,5/21/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525658,1,5/21/2023,onboarded,annual,5/21/2023,Brazil,youtube,I want to earn a higher salary.,Business analysis
525662,1,5/21/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
525694,1,5/21/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525702,1,5/21/2023,onboarded,annual,5/21/2023,India,google,NULL,Introduction to the world of data and data science
525736,1,5/21/2023,onboarded,annual,5/21/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
525737,1,5/21/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525752,1,5/21/2023,onboarded,annual,5/21/2023,United States of America,instagram,NULL,Introduction to the world of data and data science
525760,1,5/21/2023,onboarded,annual,5/21/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525779,1,5/22/2023,onboarded,annual,5/22/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
525784,1,5/22/2023,onboarded,annual,5/22/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525826,1,5/22/2023,onboarded,annual,5/22/2023,India,linkedin,I want to join an industry-leading company.,Machine and deep learning
525874,0,5/22/2023,onboarded,NULL,5/22/2023,United Kingdom,google,NULL,Introduction to the world of data and data science
525880,1,5/22/2023,onboarded,annual,5/22/2023,Russia,youtube,I want to join an industry-leading company.,Machine and deep learning
525883,1,5/22/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
525886,1,5/22/2023,onboarded,annual,5/22/2023,Brazil,youtube,NULL,Introduction to the world of data and data science
525899,1,5/22/2023,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
525906,1,5/22/2023,onboarded,annual,5/22/2023,United Kingdom,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525937,1,5/22/2023,onboarded,annual,5/22/2023,India,instagram,NULL,Introduction to the world of data and data science
525949,1,5/22/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
525980,1,5/22/2023,onboarded,annual,5/22/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
526042,1,5/23/2023,onboarded,annual,5/23/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
526067,1,5/23/2023,onboarded,monthly,5/23/2023,United States of America,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
526068,1,5/23/2023,onboarded,annual,5/23/2023,Poland,linkedin,NULL,Introduction to the world of data and data science
526089,1,5/23/2023,onboarded,annual,5/23/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
526093,0,5/23/2023,onboarded,NULL,5/23/2023,United Kingdom,linkedin,I want to join an industry-leading company.,Machine and deep learning
526102,1,5/23/2023,onboarded,monthly,5/23/2023,Myanmar,friend,NULL,Introduction to the world of data and data science
526105,1,5/23/2023,onboarded,annual,5/23/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
526118,1,5/23/2023,onboarded,annual,5/24/2023,Australia,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526136,1,5/23/2023,onboarded,annual,5/23/2023,India,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
526154,1,5/23/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
526159,1,5/23/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
526166,1,5/23/2023,onboarded,annual,5/23/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
526169,1,5/23/2023,onboarded,annual,5/23/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
526179,1,5/23/2023,onboarded,annual,5/23/2023,Philippines,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526188,1,5/23/2023,onboarded,annual,5/23/2023,Poland,youtube,I want to become a data scientist.,Data analysis and data visualization
526190,1,5/23/2023,onboarded,annual,5/23/2023,Democratic Republic of the Congo,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526222,1,5/24/2023,onboarded,annual,5/24/2023,Canada,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526225,1,5/24/2023,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
526241,1,5/24/2023,onboarded,annual,5/24/2023,India,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
526246,1,5/24/2023,onboarded,annual,5/24/2023,Indonesia,google,Other,Specialized advanced topics
526249,1,5/24/2023,onboarded,annual,5/24/2023,Philippines,youtube,I want to earn a higher salary.,Business analysis
526273,1,5/24/2023,onboarded,annual,5/24/2023,India,youtube,NULL,Introduction to the world of data and data science
526285,1,5/24/2023,onboarded,annual,5/24/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
526317,1,5/24/2023,onboarded,annual,6/12/2023,Spain,instagram,I want to become a data scientist.,Data analysis and data visualization
526327,1,5/24/2023,onboarded,annual,5/24/2023,India,google,NULL,Introduction to the world of data and data science
526353,0,5/24/2023,onboarded,NULL,5/24/2023,Cyprus,youtube,I want to join an industry-leading company.,Machine and deep learning
526377,1,5/24/2023,onboarded,annual,5/24/2023,Costa Rica,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526381,1,5/24/2023,onboarded,annual,5/24/2023,United States of America,google,NULL,Introduction to the world of data and data science
526396,0,5/24/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526422,1,5/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
526423,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526425,0,5/25/2023,onboarded,NULL,5/31/2023,Vietnam,google,NULL,Introduction to the world of data and data science
526430,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526431,0,5/25/2023,onboarded,NULL,6/3/2023,Vietnam,google,I want to join an industry-leading company.,Machine and deep learning
526433,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526437,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526439,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526440,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526444,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526447,1,5/25/2023,onboarded,annual,5/25/2023,Australia,youtube,I want to become a data scientist.,Data analysis and data visualization
526448,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526453,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526456,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526458,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526461,1,5/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
526462,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526466,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526470,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526474,0,5/25/2023,onboarded,NULL,5/25/2023,United Kingdom,google,I want to join an industry-leading company.,Machine and deep learning
526475,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526479,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526484,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526486,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526489,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526491,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526493,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526496,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526499,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526502,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526505,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526514,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526516,0,5/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526595,1,5/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
526617,1,5/25/2023,onboarded,annual,5/25/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526624,1,5/25/2023,onboarded,annual,5/25/2023,United States of America,other,NULL,Introduction to the world of data and data science
526628,1,5/25/2023,onboarded,annual,5/25/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
526647,1,5/26/2023,onboarded,annual,5/26/2023,Mexico,youtube,I want to become a data scientist.,Data analysis and data visualization
526659,1,5/26/2023,onboarded,annual,5/26/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
526692,1,5/26/2023,onboarded,annual,6/8/2023,India,facebook,I want to improve my data skills.,Introduction to the world of data and data science
526732,1,5/26/2023,onboarded,annual,5/29/2023,Pakistan,google,NULL,Introduction to the world of data and data science
526737,1,5/26/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
526749,1,5/26/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
526765,1,5/26/2023,onboarded,monthly,5/26/2023,Georgia,youtube,I want to become a data scientist.,Data analysis and data visualization
526775,1,5/26/2023,onboarded,annual,5/26/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
526784,0,5/26/2023,onboarded,NULL,5/26/2023,United States of America,other,I want to earn a higher salary.,Business analysis
526793,1,5/26/2023,onboarded,monthly,5/26/2023,Morocco,youtube,NULL,Introduction to the world of data and data science
526811,1,5/26/2023,onboarded,annual,5/26/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
526833,1,5/27/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
526834,1,5/27/2023,onboarded,annual,5/27/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526837,1,5/27/2023,onboarded,annual,5/27/2023,Norway,instagram,NULL,Introduction to the world of data and data science
526851,1,5/27/2023,onboarded,annual,5/27/2023,India,linkedin,NULL,Introduction to the world of data and data science
526856,1,5/27/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
526871,0,5/27/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
526889,1,5/27/2023,onboarded,annual,5/27/2023,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
526922,1,5/27/2023,onboarded,annual,5/27/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
526925,1,5/27/2023,onboarded,annual,5/27/2023,Egypt,multiple_sources,NULL,Introduction to the world of data and data science
526971,1,5/27/2023,onboarded,annual,5/27/2023,Uganda,linkedin,NULL,Introduction to the world of data and data science
526979,1,5/27/2023,onboarded,annual,5/27/2023,Algeria,friend,NULL,Introduction to the world of data and data science
526985,1,5/27/2023,onboarded,annual,5/27/2023,Canada,other,I want to join an industry-leading company.,Machine and deep learning
526997,1,5/28/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527012,1,5/28/2023,onboarded,annual,5/28/2023,United States of America,linkedin,NULL,Introduction to the world of data and data science
527052,1,5/28/2023,onboarded,annual,5/28/2023,New Zealand,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527056,1,5/28/2023,onboarded,annual,5/28/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527057,1,5/28/2023,onboarded,annual,6/5/2023,Indonesia,multiple_sources,NULL,Introduction to the world of data and data science
527074,1,5/28/2023,onboarded,annual,5/28/2023,Philippines,instagram,NULL,Introduction to the world of data and data science
527076,1,5/28/2023,onboarded,annual,5/28/2023,India,linkedin,I want to join an industry-leading company.,Machine and deep learning
527084,1,5/28/2023,onboarded,annual,5/28/2023,United Kingdom,friend,I want to become a data scientist.,Data analysis and data visualization
527090,1,5/28/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527093,1,5/28/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527145,1,5/28/2023,onboarded,annual,5/28/2023,Brazil,youtube,I want to improve my data skills.,Introduction to the world of data and data science
527214,1,5/29/2023,onboarded,annual,6/5/2023,United States of America,facebook,I want to join an industry-leading company.,Machine and deep learning
527267,1,5/29/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527272,1,5/29/2023,onboarded,annual,5/29/2023,India,instagram,NULL,Introduction to the world of data and data science
527275,1,5/29/2023,onboarded,annual,5/29/2023,India,instagram,NULL,Introduction to the world of data and data science
527276,0,5/29/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
527280,0,5/29/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
527282,1,5/29/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527283,1,5/29/2023,onboarded,annual,5/29/2023,India,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527302,1,5/29/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527304,1,5/29/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527327,1,5/29/2023,onboarded,annual,5/29/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
527329,1,5/29/2023,onboarded,annual,5/29/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
527337,1,5/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527350,1,5/30/2023,onboarded,annual,5/30/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527356,1,5/30/2023,onboarded,annual,5/30/2023,Austria,friend,I want to become a data scientist.,Data analysis and data visualization
527357,1,5/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527364,1,5/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527379,1,5/30/2023,onboarded,annual,5/30/2023,India,youtube,NULL,Introduction to the world of data and data science
527387,1,5/30/2023,onboarded,annual,5/30/2023,United Kingdom,youtube,I want to join an industry-leading company.,Machine and deep learning
527389,1,5/30/2023,onboarded,annual,5/30/2023,Poland,friend,I want to earn a higher salary.,Business analysis
527391,1,5/30/2023,onboarded,annual,5/30/2023,Pakistan,google,I want to become a data scientist.,Data analysis and data visualization
527398,1,5/30/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
527406,1,5/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527409,1,5/30/2023,onboarded,annual,5/30/2023,Philippines,youtube,NULL,Introduction to the world of data and data science
527412,1,5/30/2023,onboarded,monthly,5/30/2023,Canada,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527421,1,5/30/2023,onboarded,annual,5/30/2023,India,instagram,I want to improve my data skills.,Introduction to the world of data and data science
527443,1,5/30/2023,onboarded,annual,5/30/2023,United Kingdom,google,NULL,Introduction to the world of data and data science
527618,1,5/31/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
527674,1,5/31/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
527734,1,5/31/2023,onboarded,annual,5/31/2023,United States of America,linkedin,Other,Specialized advanced topics
527764,0,5/31/2023,onboarded,NULL,5/31/2023,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527885,1,6/1/2023,onboarded,monthly,6/1/2023,South Africa,linkedin,I want to become a data scientist.,Data analysis and data visualization
527919,1,6/1/2023,onboarded,annual,6/1/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527997,1,6/1/2023,onboarded,annual,6/1/2023,United Kingdom,friend,I want to join an industry-leading company.,Machine and deep learning
528013,1,6/1/2023,onboarded,annual,6/1/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528043,1,6/1/2023,onboarded,annual,6/1/2023,United States of America,friend,I want to join an industry-leading company.,Machine and deep learning
528071,1,6/2/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
528194,1,6/2/2023,onboarded,monthly,6/2/2023,Nigeria,friend,I want to join an industry-leading company.,Machine and deep learning
528210,1,6/2/2023,onboarded,quarterly,6/2/2023,Philippines,youtube,NULL,Introduction to the world of data and data science
528275,1,6/2/2023,onboarded,annual,6/2/2023,United States of America,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
528283,1,6/2/2023,onboarded,monthly,6/2/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
528319,1,6/3/2023,onboarded,monthly,6/3/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528347,1,6/3/2023,onboarded,annual,6/3/2023,Pakistan,youtube,NULL,Introduction to the world of data and data science
528415,1,6/3/2023,onboarded,annual,6/3/2023,Bangladesh,google,I want to join an industry-leading company.,Machine and deep learning
528520,0,6/4/2023,onboarded,NULL,6/4/2023,Bangladesh,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528549,0,6/4/2023,onboarded,NULL,6/4/2023,Ireland,linkedin,NULL,Introduction to the world of data and data science
528581,1,6/4/2023,onboarded,monthly,6/4/2023,Germany,youtube,NULL,Introduction to the world of data and data science
528655,1,6/4/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
528660,1,6/4/2023,onboarded,monthly,6/4/2023,India,youtube,NULL,Introduction to the world of data and data science
528672,1,6/4/2023,onboarded,monthly,6/4/2023,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
528767,1,6/5/2023,onboarded,monthly,6/5/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
528783,1,6/5/2023,onboarded,monthly,6/5/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528834,1,6/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
528843,1,6/5/2023,onboarded,monthly,6/15/2023,Vietnam,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
528849,1,6/5/2023,onboarded,annual,6/5/2023,Qatar,friend,NULL,Introduction to the world of data and data science
528918,1,6/5/2023,onboarded,monthly,6/5/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
528921,1,6/5/2023,onboarded,annual,6/5/2023,Vietnam,google,I want to earn a higher salary.,Business analysis
528922,1,6/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
528947,1,6/5/2023,onboarded,annual,6/5/2023,Portugal,facebook,I want to join an industry-leading company.,Machine and deep learning
529058,1,6/6/2023,onboarded,annual,6/6/2023,Germany,other,NULL,Introduction to the world of data and data science
529087,1,6/6/2023,onboarded,monthly,6/6/2023,Australia,friend,I want to become a data scientist.,Data analysis and data visualization
529124,1,6/6/2023,onboarded,monthly,6/6/2023,United States of America,friend,NULL,Introduction to the world of data and data science
529132,1,6/6/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
529181,0,6/6/2023,onboarded,NULL,6/6/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
529203,0,6/6/2023,onboarded,NULL,6/6/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
529286,1,6/7/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
529406,1,6/7/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
529452,1,6/8/2023,onboarded,annual,6/8/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529455,1,6/8/2023,onboarded,monthly,6/8/2023,India,google,NULL,Introduction to the world of data and data science
529596,1,6/8/2023,onboarded,annual,6/8/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529612,1,6/8/2023,onboarded,annual,6/8/2023,South Africa,friend,I want to improve my data skills.,Introduction to the world of data and data science
529618,1,6/8/2023,onboarded,annual,6/8/2023,Finland,youtube,I want to become a data scientist.,Data analysis and data visualization
529654,1,6/9/2023,not-onboarded,quarterly,NULL,NULL,youtube,NULL,NULL
529682,1,6/9/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
529684,1,6/9/2023,onboarded,monthly,6/9/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
529746,1,6/9/2023,onboarded,annual,6/9/2023,United States of America,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
529757,1,6/9/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
